"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"49b5f94e-21c3-4b87-81aa-c7db3176924c","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02982","","","Live",14.7,130,5.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"13db68c6-9a56-4c37-8ac6-e01b873c4729","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02998A","","","Standing dead",9.5,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Height measurements not taken.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"684f6daf-e06f-4ae4-bf9b-d148f9dcf7ac","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02998B","","","Live",9.8,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Height measurements not taken.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"4b6b657e-44ab-4332-aff3-606b1607b8f8","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.03000B","","","Live",8.2,130,5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"374260c3-1738-4113-98ef-efb7228e5e8b","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02700","","","Live",13.7,150,5.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"b4649515-41d3-437d-a5a2-bea59168810b","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02823","","","Live",2.2,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"55f5a83b-3f39-4142-a3ef-5f79add7af9c","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02983","","","Live",13,130,5.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"ea652671-9c1c-4bac-a278-b8b75ab3e9e0","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02842","","","Live, insect damaged",4.7,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"abeeb964-ac9c-4123-816d-91aa4328010c","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.05262","","","Live",11.9,130,7.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"a3e419fa-43aa-4cf8-b5f9-056bd7eb97c1","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02995","","","Live, insect damaged",20,170,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"ce665b5c-37e6-48f4-b92c-617ff69d6cae","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08492","","","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"546ee96a-5be3-4180-9434-f3372218abde","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08481","","","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"7d0d93cc-259b-4c84-ab88-d96467018b2d","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02857","","","Live",2.9,130,4,NA,NA,NA,1.6,1.3,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"3e32eb14-97c1-4637-81a6-6169554915f6","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02816","","","Live",3,130,4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"a0492878-232e-4ba5-a88f-34e8545f2580","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02866","","","Live",2,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"af005deb-924f-4c98-972c-e5ad8c596e9d","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02995C","","","Live, insect damaged",9.5,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"3abf3ab6-2895-4ab2-a1d7-d1ee0ccb4ef6","GUAN_042.basePlot.vst","2016-08-03","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02998","","","Live",13.3,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Height measurements not taken.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws=","legacyData"
"4cfbe532-2953-43ac-84ae-1c3fab4bd69c","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410D","ok","multi-bole tree","Live",6.6,130,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"1503ffa7-7968-4fb0-a4e9-9171372249ba","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02814","ok","liana","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"610cf414-8461-41f1-98bc-daece843ba1b","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02832","ok","liana","Live",1.4,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"8f3cf8a9-9a25-4887-a5d6-66106dcc2a89","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410E","ok","multi-bole tree","Live",6.1,130,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"8560b03e-2365-469d-80e2-a104ee2a9e21","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02822","ok","liana","Live",1,140,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"5bcd0c0d-6d22-4686-8862-182acd5e2d54","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02820","ok","liana","Live",1.7,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"a22072a3-b27f-4432-9736-6a6b371e760f","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02803","ok","liana","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"fb502d29-8768-4463-9644-e5fd83bb4a81","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08467","ok","liana","Live, insect damaged",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"29e3b9de-b7fc-4ef0-8dd5-ee72343e966b","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08424","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"bd151524-9f07-40f0-bc3d-25e50f51615d","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08329","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"60604f43-c7c0-4d87-a4e2-983930e0f11b","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02829","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"0a331404-b7e6-4c30-b169-7719df77a854","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410F","ok","multi-bole tree","Live",5.4,130,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"0f45bdf0-2f43-40a2-ae69-57b6c86fcb3a","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02810","ok","liana","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"440f9d61-57fa-431e-861f-57a8efa106c7","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410","ok","multi-bole tree","Live",16,150,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"8dc32a66-95cd-441f-bfd5-98dd8ff1fdfd","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02811","ok","liana","Live",1.5,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"e89bed01-2550-4360-8432-cc663313d531","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02834","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"50d68548-5af9-4e78-a42c-752dc9460379","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.05263","ok","liana","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"d26e14d0-3980-43cb-a7f8-8b3119b4b446","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410C","ok","multi-bole tree","Live",6.8,130,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"03285b23-c436-48d6-8fd5-d1c5ec3f7318","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02604","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"b9daf14d-056c-403e-8ab7-910cb6c76035","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02801","ok","liana","Live",1.8,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"6749ccea-e6be-41db-af55-5e2dd12cf93a","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02950","ok","liana","Live",1.6,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"f0995f72-0d1e-49fc-8026-1459802b4916","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02813","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Individual no longer attached to the floor.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"4ba61689-8342-4e4a-a5a3-84839458c052","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02841","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"fc777644-5c79-42c1-a78d-f56b15e36317","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08452","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"9ae80830-e029-463a-8bd6-ff1bd462acbd","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02627","ok","liana","Live",1.3,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"2c00904b-6025-4409-8805-0a7668a0f572","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02826","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"32fec781-5bc3-4dba-9a14-797ec0afa1d2","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02840","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"20194068-6a61-44cc-bd02-87280d4bd467","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08451","ok","liana","Live",1.3,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"032972f1-cc07-4e18-8825-56716856cb06","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08411","ok","liana","Live",1.5,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"244dcd24-eb0c-4013-a13d-29081a994714","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02802","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Individual no longer attached to the floor.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"a2c18c69-c4d1-4d0c-a162-da39c69bd8f6","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02835","ok","liana","Live",1.7,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"6263e9a2-fe0c-4237-86ca-8048d2c89519","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08410A","ok","multi-bole tree","Standing dead",11,130,6.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"c8cdd1fb-2b29-42b1-b990-06f6da7ee94e","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08425","ok","liana","Live, insect damaged",1.3,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"14ff7ebb-3687-4314-adbb-28eae02bb74a","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02825","ok","liana","Live",1.2,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"4ebbec20-63e5-4857-ad7f-ebb0f7dc0276","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02839","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Outside of the nested area.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"623bedf1-d217-4fe8-a96f-660d99bc9a92","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.05270","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"6568eb8a-07af-4e9e-9c9c-6f91783cef29","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02809","ok","liana","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"d181b785-31f6-49ff-a0e4-1b7f62b3a0de","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02824","ok","","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Same individual with two tags.","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"28a2211c-f050-4c5b-92af-e7e8c1520fed","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02826","","","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"8fa8eba4-d3d3-4c9b-9e12-6e620ab85f21","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02825","","","Live",1.2,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"130b51a4-e8ac-4066-bda8-165e4ea3c3a4","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02836","","","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"d2ebcb8a-46c7-4d9e-8594-bb7ec08c463c","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02950","","","Live",1.6,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"13915f9d-a1b8-470b-bfa1-a847fd1f8aab","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.08431","","","Live",1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"f4ba21a4-6d46-42b1-a6e9-1f3c037a8bf8","GUAN_042.basePlot.vst","2016-08-04","vst_GUAN_2016","D04","GUAN","GUAN_042","NEON.PLA.D04.GUAN.02809","","","Live",1.1,130,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
